Delete,UniqueSubjNum,SubjNum,ExpName,Cat,Condition,SDtoday,FRtoday,Time,Time2,Date,DayofWeek,Month,NumSubs,SameGeNder,SameGenWhat,CellPhone,Internet,PaidPool,Late,SignUp,Age,Gender,NativeLang,SecondLang,AdditionalLang,SecondProficiency,Bilingual,AcademicYear,ExamLastWeek,ExamnextWeek,BusyDay,ClassBefore,ClassAfter,FirstExp,OtherExps,LastMealWhen,LastMealWhat,Breakfast,BreakfastWhat,Alcohol,DrinksPerWeek,CoffeeTea,Exercise,ExerciseFreq,SleepAvg,SleepLastNight,Tired,ExpDifficulty,GiveUp,MostlyGuess,1_Block,2_Block,3_Block,4_Block,Total
0,198,32,Executive Function Timing,II,Control,0,1,14.5,2Early Afternoon,1930-12-01,3_Wed,02_Feb,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,1,1,1,0,1,1,1,0,0,4,3,Salad,1,Eggs and toast,1,3,1,1,5,7,6,5,5,0,1,0.675,0.6375,0.75,0.6875,0.6875
0,200,34,Executive Function Timing,II,Control,0,1,14.5,2Early Afternoon,1930-12-01,3_Wed,02_Feb,4,0,NA,0,0,Pool,0,1,20,Female,English,Punjabi,NA,3,1,3,0,0,1,0,1,0,9,1,Chicken pot pie,1,Didn't have any today,1,2,1,1,1,9,9,6,6,1,1,0.5625,0.55,0.5875,0.5125,0.5531
0,201,35,Executive Function Timing,II,Control,0,1,14.5,2Early Afternoon,1930-12-01,3_Wed,02_Feb,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,1,0,1,0,0,5,3,chicken and rice and peas,0,NA,0,NA,0,1,3,8,7,5,7,0,0,0.5875,0.7375,0.575,0.525,0.6063
0,205,49,Executive Function Timing,II,Control,0,1,15.25,2Early Afternoon,2002-12-02,4_Thu,02_Feb,4,0,NA,0,0,Pool,15,1,18,Male,English,None,NA,2,1,1,0,1,1,1,0,0,4,2,Pasta,0,NA,1,5,0,1,6,8,6,6,3,1,0,0.6375,0.7125,0.6625,0.725,0.6844
0,208,56,Executive Function Timing,II,Control,0,1,17.75,3LateAfternoon,2002-12-02,4_Thu,02_Feb,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,1,0,0,1,0,1,1,steak and potatoes,1,one waffle and half a grapefruit,1,1,1,0,1,7,6,6,2,0,0,0.6625,0.7,0.6625,0.6125,0.6594
0,209,57,Executive Function Timing,II,Control,0,1,17.75,3LateAfternoon,2002-12-02,4_Thu,02_Feb,4,0,NA,0,0,Pool,0,1,18,Male,English,Korean,NA,3,1,1,0,1,0,0,1,0,5,0.67,Tandori Chicken legs with mediterranean lasagna,1,Bagel with nutella,0,0,1,1,4,7,6,2,5,1,0,0.6625,0.7,0.675,0.725,0.6906
0,210,58,Executive Function Timing,II,Control,0,1,17.75,3LateAfternoon,2002-12-02,4_Thu,02_Feb,4,0,NA,0,0,Pool,0,1,17,Female,English,Mandarin,NA,2,1,1,0,0,0,0,1,0,4,4,Pasta,0,Nthing,0,0,1,1,3,6,12,6,4,1,0,0.55,0.7375,0.725,0.65,0.6656
0,211,59,Executive Function Timing,II,Control,0,1,17.75,3LateAfternoon,2002-12-02,4_Thu,02_Feb,4,0,NA,0,0,Pool,0,1,18,Male,English,None,NA,0,0,1,0,1,0,1,0,0,3,5,Lunch,1,"Eggs, yogourt and bread",1,2,1,1,3,7,8,5,5,0,1,0.575,0.7,0.6875,0.7125,0.6688
0,212,61,Executive Function Timing,II,Control,0,1,19,3LateAfternoon,2002-12-02,4_Thu,02_Feb,2,1,M,0,0,Pool,15,1,18,Male,English,Punjabi,Hindi,3,1,1,0,1,0,0,0,0,1,NA,Two burgers,1,Cereal,1,0,0,1,3,7,7,2,3,1,1,0.55,0.6,0.625,0.7,0.6188
0,213,74,Executive Function Timing,RD,Control,1,0,16,3LateAfternoon,2008-12-02,3_Wed,02_Feb,1,NA,NA,0,0,Pool,0,1,18,Male,English,French,NA,2,1,1,1,0,1,1,0,0,5,2,"pasta, pizza and vegetables",1,yogurt,0,7,1,1,4,8,7,5,3,0,1,0.5125,0.5125,0.45,0.6125,0.5219
0,216,90,Executive Function Timing,RD,Control,1,0,18.75,3LateAfternoon,2029-12-02,3_Wed,02_Feb,1,NA,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,1,1,0,0,1,0,1,"chicken, green beans and rice",1,"scrambled eggs, sausage, banana",1,2,0,1,1,7,8,4,2,0,0,0.7875,0.7625,0.875,0.8875,0.8281
0,217,97,Executive Function Timing,RD,Control,1,0,16,3LateAfternoon,2002-12-03,5_Fri,03_Mar,3,0,NA,0,0,Pool,0,1,19,Female,English,None,NA,1,1,2,1,1,1,0,0,0,3,2,sandwich,1,cereal,0,1,0,1,2,7,8,3,5,0,1,0.65,0.7375,0.725,0.8875,0.75
0,220,108,Executive Function Timing,RD,Control,1,0,16.5,3LateAfternoon,2005-12-02,1_Mon,03_Mar,2,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,1,1,1,1,0,0,1,2,shrimp with rice,0,Nthing,1,3,0,1,4,7,6,3,4,0,1,0.7625,0.85,0.7875,0.9125,0.8281
0,221,109,Executive Function Timing,RD,Control,1,0,16.5,3LateAfternoon,2005-12-02,1_Mon,03_Mar,2,0,NA,0,0,Pool,0,1,18,Male,English,French,NA,1,1,1,1,1,1,1,0,0,4,1.5,chicken and beef stirfry,1,quesadilla,1,0,0,1,3,8,6,6,2,0,0,0.725,0.775,0.8,0.9,0.8
0,222,114,Executive Function Timing,RD,Control,1,0,16.25,3LateAfternoon,2006-12-02,2_Tue,03_Mar,1,NA,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,1,1,1,0,0,1,4,05-29-2016,0,NA,1,10,1,0,1,7,7,5,5,1,1,0.75,0.7375,0.85,0.7375,0.7688
0,223,128,Executive Function Timing,II,Control,0,1,16,3LateAfternoon,2009-12-02,5_Fri,03_Mar,3,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,1,1,0,0,0,3,3,Waffles,1,Waffles,1,1,1,0,0,8,7,5,4,0,0,0.65,0.775,0.775,0.7625,0.7406
0,224,129,Executive Function Timing,RD,Control,1,0,16,3LateAfternoon,2009-12-02,5_Fri,03_Mar,3,0,NA,0,0,Pool,0,1,19,Male,English,None,NA,0,0,1,0,1,1,0,0,1,0,2,Pizza,0,NA,1,3,1,0,0,6,9,3,4,0,1,0.5625,0.55,0.4875,0.4875,0.5219
0,225,130,Executive Function Timing,II,Control,0,1,16,3LateAfternoon,2009-12-02,5_Fri,03_Mar,3,0,NA,0,0,Pool,0,1,18,Male,English,Marathi,NA,1,1,1,1,1,1,0,0,0,2,1,"chicken and bacon sandwich, chicken fingers and french fries",1,raisin bran,1,10,1,1,5,7,4,5,5,0,1,0.6125,0.6625,0.7125,0.65,0.6594
0,226,131,Executive Function Timing,RD,Control,1,0,14.5,2Early Afternoon,2012-12-02,1_Mon,03_Mar,1,NA,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,1,0,0,1,0,0,5,0.5,sandwich,1,toast and eggs,1,5,1,1,4,8,6,7,3,0,0,0.6875,0.8875,0.925,0.825,0.8313
0,228,137,Executive Function Timing,RD,Control,1,0,17.75,3LateAfternoon,2013-12-02,2_Tue,03_Mar,2,1,M,0,0,Pool,0,1,19,Male,English,Arabic,NA,1,1,1,1,1,1,1,1,0,3,6,Egg sandwhich with an apple and peanut butter,1,egg sandwhich and an apple with peanut butter,1,18,0,1,3,7,8,2,5,0,0,0.65,0.8,0.7125,0.875,0.7594
0,229,138,Executive Function Timing,RD,Control,1,0,17.75,3LateAfternoon,2013-12-02,2_Tue,03_Mar,2,1,M,0,0,Pool,0,1,18,Male,English,None,NA,0,0,1,1,0,1,1,0,0,5,2,Pasta and Meatballs,1,Eggs and toast,1,6,1,1,6,8,8,3,4,0,0,0.8,0.875,0.875,0.9,0.8625
0,230,141,Executive Function Timing,II,Control,0,1,13.5,2Early Afternoon,2016-12-02,5_Fri,03_Mar,1,NA,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,1,0,0,0,0,0,4,10,wrap,0,NA,1,17,1,1,3,6,6,6,1,1,1,0.5875,0.55,0.5875,0.6,0.5813
0,231,143,Executive Function Timing,RD,Control,1,0,14.5,2Early Afternoon,2019-12-02,1_Mon,03_Mar,1,NA,NA,0,0,Pool,0,1,20,Female,English,French,NA,1,1,2,1,0,0,0,1,0,4,2.5,"Whole grain toast with peanut butter and jam, glass of 1% milk",1,Same as my last meal (I woke up late),1,3,1,1,1,7,8,5,6,0,0,0.7625,0.85,0.8625,0.875,0.8375
0,234,153,Executive Function Timing,RD,Control,1,0,16.25,3LateAfternoon,2021-12-02,3_Wed,03_Mar,3,0,NA,0,0,Pool,0,1,19,Female,English,None,NA,0,0,2,1,0,1,1,1,0,6,7,Cereal,1,cereal,1,1,1,1,2,5,4,3,4,0,1,0.5,0.4875,0.475,0.6,0.5156
0,236,159,Executive Function Timing,RD,Control,1,0,18.5,3LateAfternoon,2021-12-02,3_Wed,03_Mar,1,NA,NA,0,0,Pool,0,1,20,Male,English,None,NA,0,0,1,1,0,1,1,0,0,8,NA,Manchuwok which I threw up,1,Salt and malt vinegar chips and water,0,NA,1,0,NA,5,14,7,7,1,1,0.5,0.425,0.4875,0.5,0.4781
0,237,166,Executive Function Timing,II,Control,0,1,11.5,1Morning,2022-12-02,4_Thu,03_Mar,4,0,NA,0,0,Pool,0,1,19,Male,English,None,NA,0,0,1,1,0,1,1,1,1,0,3,egg sandwhich,1,egg sandwhich,1,2,1,0,6,10,7,3,4,0,0,0.65,0.7125,0.7375,0.75,0.7125
0,238,167,Executive Function Timing,II,Control,0,1,11.5,1Morning,2022-12-02,4_Thu,03_Mar,4,0,NA,0,0,Pool,0,1,18,Female,English,French,NA,3,1,1,1,0,1,0,1,0,4,1,Tea and a muffin,1,tea and a muffin,1,2,1,1,3,8,8,5,5,0,1,0.5375,0.725,0.6875,0.8,0.6875
0,240,169,Executive Function Timing,II,Control,0,1,11.5,1Morning,2022-12-02,4_Thu,03_Mar,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,1,0,1,0,1,0,4,0.5,A protein shake,1,Protein shake,1,5,1,1,3,8,5,7,4,0,1,0.6125,0.4625,0.45,0.525,0.5125
0,241,179,Executive Function Timing,II,Control,0,1,17,3LateAfternoon,2026-12-02,1_Mon,03_Mar,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6125,0.675,0.65,0.675,0.6531
0,242,180,Executive Function Timing,RD,Control,1,0,17,3LateAfternoon,2026-12-02,1_Mon,03_Mar,4,0,NA,0,0,Pool,0,1,19,Male,English,Polish,NA,1,1,1,0,0,1,0,0,0,2,4,lunch,0,Nne,1,2,0,1,5,8,7,6,4,0,1,0.7875,0.85,0.7125,0.825,0.7938
0,243,181,Executive Function Timing,II,Control,0,1,17,3LateAfternoon,2026-12-02,1_Mon,03_Mar,4,0,NA,0,0,Pool,0,1,18,Female,English,French,NA,1,1,1,1,0,0,0,0,0,2,2,"Bagel and cream cheese, with tea",1,"Eggs, toast, hashbrowns, apple juice, sausage",1,10,1,1,4,6,7,7,2,0,0,0.7,0.8125,0.8,0.7625,0.7688
0,244,182,Executive Function Timing,II,Control,0,1,17,3LateAfternoon,2026-12-02,1_Mon,03_Mar,4,0,NA,0,0,Pool,2,1,18,Male,English,Korean,NA,3,1,1,1,0,1,1,0,0,5,1,Noodles,0,Nthing.,1,3,1,1,4,5,6,7,4,1,0,0.6875,0.7125,0.6875,0.725,0.7031
0,246,191,Executive Function Timing,II,Control,0,1,15,2Early Afternoon,2028-12-02,3_Wed,03_Mar,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,3,1,1,0,0,0,0,0,0,5,1,Salad,1,"Fruit, milk, graNla bar",0,0,0,1,1,6,7,6,3,0,0,0.4375,0.5375,0.825,0.6875,0.6219
0,248,193,Executive Function Timing,II,Control,0,1,15,2Early Afternoon,2028-12-02,3_Wed,03_Mar,4,0,NA,0,0,Pool,0,1,19,Male,English,Lithuanian,NA,3,1,1,0,0,0,1,1,0,5,1.5,Nachos,0,Nthing.,1,6,1,1,3,7,6,1,1,0,0,0.5875,0.475,0.5125,0.425,0.5
0,251,219,Executive Function Timing,RD,Control,1,0,14.5,2Early Afternoon,2002-12-04,1_Mon,04_Apr,4,0,NA,0,0,Pool,0,1,18,Female,English,French,NA,3,1,1,0,0,0,0,0,0,3,2,waffles,1,waffles,1,2,1,1,4,7,8,1,3,0,0,0.725,0.8375,0.85,0.8625,0.8188
0,253,237,Executive Function Timing,RD,Control,1,0,14,2Early Afternoon,2003-12-04,2_Tue,04_Apr,3,0,NA,0,0,Pool,0,1,19,Female,English,None,NA,0,0,1,0,0,0,0,0,0,4,0.5,rib sandwich,0,NA,1,20,0,1,2,8,6,2,4,0,0,0.7375,0.8125,0.85,0.8625,0.8156
0,254,238,Executive Function Timing,RD,Control,1,0,14,2Early Afternoon,2003-12-04,2_Tue,04_Apr,3,0,NA,0,0,Pool,0,1,19,Male,English,Portuguese,NA,2,1,1,0,1,1,0,1,0,6,2,Oatmeal,1,Oatmeal,1,1,1,1,3,8,7,5,2,0,0,0.775,0.825,0.7875,0.875,0.8156
0,255,239,Executive Function Timing,RD,Control,1,0,14,2Early Afternoon,2003-12-04,2_Tue,04_Apr,3,0,NA,0,0,Pool,0,1,20,Female,English,None,NA,2,1,3,0,0,0,0,0,0,3,0.2,subway,1,porridge,1,6,1,1,2,8,9,4,4,0,0,0.7,0.8375,0.9,0.7875,0.8063
0,256,262,Executive Function Timing,RD,Control,1,0,18,3LateAfternoon,2004-12-04,3_Wed,04_Apr,4,0,NA,0,0,Pool,0,1,19,Female,English,None,NA,0,0,1,0,1,1,1,0,0,5,0.5,salad and potatoes,1,cereal,1,15,0,1,5,6,5,5,4,0,0,0.775,0.9,0.875,0.925,0.8688
0,260,270,Executive Function Timing,RD,Control,1,0,12,1Morning,2005-12-08,4_Thu,04_Apr,3,0,NA,0,0,Pool,0,1,18,Male,English,French,NA,3,1,1,0,0,1,0,1,0,5,1,"Popcorn Chicken Bowl (Mashed potatoes, corn, cheese, gravy and popcorn chicken) and chocolate milk",1,"GraNla Bar, Skim Milk and Hasbrowns",0,1,1,1,2,8,6,6,5,0,1,0.4875,0.8125,0.8,0.875,0.7438
0,261,271,Executive Function Timing,RD,Control,1,0,12,1Morning,2005-12-09,4_Thu,04_Apr,3,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,1,0,1,0,5,13,"Sandwich, potatoes and apple",1,I usually have breakfast but today I ran out of time,1,2,1,1,2,7,7,6,5,0,0,0.675,0.9125,0.875,0.8375,0.825
0,262,272,Executive Function Timing,RD,Control,1,0,12,1Morning,2005-12-10,4_Thu,04_Apr,3,0,NA,0,0,Pool,3,1,18,Male,English,Spanish,NA,1,1,1,0,1,0,0,0,0,4,3,cereal,1,Cereal,0,0,1,1,2,7,5,5,5,0,0,0.5375,0.7875,0.7375,0.8,0.7156
0,263,5,Executive Function Timing 2,II,Control,0,1,11.5,1Morning,2023-12-05,3_Wed,05_May,2,0,NA,0,0,Paid,0,1,23,Male,English,None,NA,0,0,NA,0,0,1,0,0,0,6,1,It just consisted of an egg,1,This was what I described in my last meal (and only meal of the day) - just an egg,1,15,1,1,3,6,5,5,5,0,0,0.6875,0.5875,0.5875,0.6125,0.61875
0,264,7,Executive Function Timing 2,II,Control,0,1,11.5,1Morning,2023-12-05,3_Wed,05_May,2,0,NA,0,0,Paid,5,1,21,Female,English,Tamil,French,1,1,4,0,1,1,0,0,0,20,15,Rice and vegetables,0,0thing,0,0,1,1,2,5,1,4,4,1,1,0.5,0.675,0.6,0.6,0.59375
0,265,23,Executive Function Timing 2,II,Control,0,1,10.5,1Morning,1930-12-05,3_Wed,05_May,3,1,F,0,0,Paid,0,1,27,Female,English,French,NA,3,1,NA,0,0,1,1,0,0,5,NA,snack- granola bar,1,"yogurt, mini muffin, coffee and an orange",1,1,1,1,3,7,5,5,4,1,0,0.6625,0.675,0.7,0.7,0.684375
0,266,24,Executive Function Timing 2,II,Control,0,1,11.5,1Morning,1930-12-05,3_Wed,05_May,3,0,NA,0,0,Paid,0,1,30,Female,English,French,NA,0,0,3,0,0,1,0,0,0,7,2,a poptart,1,poptart,1,1,0,0,NA,8,8,5,6,1,0,0.6375,0.65,0.5625,0.6375,0.621875
0,267,25,Executive Function Timing 2,II,Control,0,1,10.5,1Morning,1930-12-05,3_Wed,05_May,3,1,F,0,0,Paid,0,1,21,Female,English,None,NA,0,0,4,0,0,0,0,0,0,15,9,pizza pockets,1,nothing yet- forgot,1,3,0,1,4,8,NA,2,NA,0,0,0.5625,0.725,0.75,0.7125,0.6875
0,268,26,Executive Function Timing 2,II,Control,0,1,10.5,1Morning,1930-12-05,3_Wed,05_May,3,1,F,0,0,Paid,12,1,20,Female,English,Twi,NA,2,1,2,1,1,0,0,0,0,1,14,Pasta,0,NA,1,2,0,1,3,9,10,4,3,0,1,0.6875,0.75,0.6875,0.7375,0.715625
0,270,34,Executive Function Timing 2,II,Control,0,1,11.5,1Morning,1931-12-05,4_Thu,05_May,2,1,F,0,0,Paid,0,1,41,Female,English,None,NA,4,1,4,1,1,0,0,1,0,6,2,breakfast,1,cereal,1,2,1,1,5,5,4,3,5,0,1,0.65,0.7125,0.7,0.6625,0.68125
0,274,47,Executive Function Timing 2,II,Control,0,1,16,3LateAfternoon,2005-12-06,2_Tue,05_May,2,1,F,0,0,Paid,0,1,21,Female,English,French,NA,1,1,3,1,1,0,1,0,0,20,0.5,half a sandwich,0,nothing,1,1,1,0,0,7,6,6,5,0,0,0.6625,0.725,0.725,0.5875,0.675
0,275,48,Executive Function Timing 2,II,Control,0,1,16,3LateAfternoon,2005-12-06,2_Tue,05_May,2,1,F,0,0,Paid,2,1,22,Female,English,None,NA,0,0,2,0,0,0,0,0,0,3,0.75,CHICKEN KEBAB,1,"SCRAMBLED EGGS WITH MUSHROOMS AND SPRING ONION, AND ALSO NATURAL YOGHURT AND PINAPPLE",1,5,0,1,4,9,8,2,3,0,0,0.6625,0.775,0.7125,0.7125,0.715625
0,276,52,Executive Function Timing 2,II,Control,0,1,18,3LateAfternoon,2005-12-06,2_Tue,05_May,3,0,NA,0,0,Paid,0,1,23,Female,English,Lithuanian,NA,1,1,3,1,0,1,0,1,0,1,8,Egg white breakfast sandwich,1,Egg white breakfast sandwich,1,2,1,1,2,7,8,6,5,1,1,0.625,0.7,0.65,0.7,0.66875
0,278,54,Executive Function Timing 2,II,Control,0,1,18,3LateAfternoon,2005-12-06,2_Tue,05_May,3,0,NA,0,0,Paid,7,1,19,Male,English,None,NA,0,0,1,1,1,1,1,0,1,0,2,CHICKEN AND RICE,1,Eggs and toast,1,3,1,1,2,5,5,6,NA,0,0,0.6125,0.7,0.7375,0.6625,0.678125
0,279,56,Executive Function Timing 2,II,Control,0,1,10.5,1Morning,2006-12-06,3_Wed,05_May,4,0,NA,0,0,Paid,0,1,22,Female,English,Hindi,NA,3,1,3,1,0,1,0,0,0,2,3,NA,1,rice,1,0,1,0,NA,9,5,2,4,0,0,0.625,0.6875,0.7375,0.725,0.69375
0,280,57,Executive Function Timing 2,II,Control,0,1,10.5,1Morning,2006-12-06,3_Wed,05_May,4,0,NA,0,0,Paid,0,1,19,Male,English,Cantonese,French,3,1,2,0,0,1,0,0,1,0,10,Rice with Chicken and egg,1,0thing today,0,0,0,1,3,8,9,5,7,1,0,0.575,0.5375,0.6,0.55,0.565625
0,281,58,Executive Function Timing 2,II,Control,0,1,10.5,1Morning,2006-12-06,3_Wed,05_May,4,0,NA,0,0,Paid,0,1,19,Female,English,French,NA,2,1,1,0,0,1,0,0,0,5,1,peanut butter sandwich,1,peanut butter sandwich,1,1,1,1,4,6,5,6,4,0,1,0.6,0.6625,0.6625,0.6375,0.640625
0,283,63,Executive Function Timing 2,II,Control,0,1,16.5,3LateAfternoon,2006-12-06,1_Mon,05_May,3,1,F,0,0,Paid,0,1,19,Female,English,None,NA,0,0,2,1,1,1,1,0,0,8,1,Subway Sandwich,0,NA,1,1,1,1,1,9,5,7,4,1,0,0.7125,0.75,0.7625,0.8,0.75625
0,286,90,Executive Function Timing 2,RD,Control,1,0,18,3LateAfternoon,2018-12-09,2_Tue,09_Sep,4,0,NA,0,0,Pool,0,1,18,Female,English,French,NA,1,1,1,0,0,0,0,0,1,0,2,soup and salad,1,"toast with peanut butter, and fruit",1,0,1,1,4,9,10,3,4,0,0,0.825,0.7875,0.9125,0.8375,0.840625
0,287,91,Executive Function Timing 2,RD,Control,1,0,18,3LateAfternoon,2018-12-09,2_Tue,09_Sep,4,0,NA,0,0,Pool,0,1,17,Female,English,French,NA,1,1,1,0,0,1,1,0,1,0,6,Turkey sandwich and yogurt parfait,1,toast with nutella and a yogurt,1,6,0,1,7,6,6,6,2,0,0,0.75,0.7875,0.775,0.9,0.803125
0,288,92,Executive Function Timing 2,RD,Control,1,0,18,3LateAfternoon,2018-12-09,2_Tue,09_Sep,4,0,NA,0,0,Pool,0,1,17,Female,English,French,NA,2,1,1,0,0,0,0,0,0,1,1,ice cream,1,protein bar,1,3,1,1,2,9,7,5,4,1,1,0.6875,0.7875,0.675,0.625,0.69375
0,289,93,Executive Function Timing 2,RD,Control,1,0,18,3LateAfternoon,2018-12-09,2_Tue,09_Sep,4,0,NA,0,0,Pool,10,1,17,Male,English,Arabic,NA,2,1,1,0,0,1,1,0,1,0,3,"Black Bean and mexican rice burrito, rice, and vegetables with orange juice",1,"Fruit salad (pineapple, grapefruit and other fruits), apple, banana, mandarin, plum and one big bowl of cereal containing Vector, Mini-wheats, and Kellogg's Just Right",0,0,1,1,5,6,7,3,5,1,1,0.5,0.7125,0.8625,0.8,0.71875
0,290,104,Executive Function Timing 2,RD,Control,1,0,13.5,2Early Afternoon,2019-12-09,3_Wed,09_Sep,4,1,F,0,0,Pool,0,1,19,Female,English,French,NA,2,1,1,0,0,1,1,0,0,1,0.5,Egg salad sandwich,0,nothing,1,3,1,1,5,8,7,6,4,0,0,0.7375,0.8375,0.925,0.875,0.84375
0,291,106,Executive Function Timing 2,RD,Control,1,0,13.5,2Early Afternoon,2019-12-09,3_Wed,09_Sep,4,1,F,0,0,Pool,0,1,19,Female,English,None,NA,0,0,2,0,1,1,0,1,0,6,NA,tuna sandwich and apple juice,1,corn pops,0,0,1,0,0,7,8,5,6,0,1,0.5625,0.8,0.775,0.85,0.746875
0,292,107,Executive Function Timing 2,RD,Control,1,0,13.5,2Early Afternoon,2019-12-09,3_Wed,09_Sep,4,1,F,0,0,Pool,0,1,18,Female,English,None,NA,1,1,1,0,0,1,1,1,1,0,2,bagel and vegetables,0,nothing,1,7,1,1,5,7,7,3,3,0,0,0.8,0.925,0.8875,0.9625,0.89375
0,293,108,Executive Function Timing 2,RD,Control,1,0,13.5,2Early Afternoon,2019-12-09,3_Wed,09_Sep,4,1,F,0,0,Pool,0,1,22,Female,English,Kiswahilli,NA,3,1,3,0,0,1,1,1,0,1,4,Breakfast,0,toast and juice,0,NA,1,0,NA,5,3,6,5,0,0,0.7625,0.8,0.8875,0.8625,0.828125
0,294,124,Executive Function Timing 2,RD,Control,1,0,15,2Early Afternoon,2020-12-09,4_Thu,09_Sep,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,1,1,0,1,0,2,bagel and ice cap,1,"french toast, fruit and sausage",1,1,1,0,0,9,9,4,3,0,0,0.7625,0.85,0.8625,0.8625,0.834375
0,295,125,Executive Function Timing 2,RD,Control,1,0,15,2Early Afternoon,2020-12-09,4_Thu,09_Sep,4,0,NA,0,0,Pool,0,1,20,Female,English,None,NA,0,0,2,0,1,1,1,0,0,1,1,bagel,1,breakfast shake,0,NA,1,1,1,5,5,5,3,1,0,0.65,0.8125,0.7375,0.625,0.70625
0,296,126,Executive Function Timing 2,RD,Control,1,0,15,2Early Afternoon,2020-12-09,4_Thu,09_Sep,4,0,NA,0,0,Pool,0,1,18,Male,English,Mandarin,NA,1,1,1,0,0,0,1,0,1,0,3,"chicken, mashed potatoes, corn, pasta",1,"Yogurt, Blueberries, granola",1,2,0,1,3,5,7,3,3,0,0,0.625,0.7875,0.8375,0.8375,0.771875
0,297,127,Executive Function Timing 2,RD,Control,1,0,15,2Early Afternoon,2020-12-09,4_Thu,09_Sep,4,0,NA,0,0,Pool,0,1,18,Female,English,French,NA,3,1,1,0,0,1,1,0,1,0,0.5,Salad,1,Yoghurt and Blueberry french toast,1,12,1,1,3,8,6,3,4,0,0,0.725,0.85,0.8875,0.95,0.853125
0,298,132,Executive Function Timing 2,RD,Control,1,0,17,3LateAfternoon,2020-12-09,4_Thu,09_Sep,4,1,F,0,0,Pool,0,1,16,Female,English,Spanish,NA,1,1,NA,0,1,0,1,1,1,0,4,Terriyaki with rice,0,NA,0,0,0,1,3,5,6,6,3,0,0,0.625,0.775,0.9,0.8625,0.790625
0,299,133,Executive Function Timing 2,RD,Control,1,0,17,3LateAfternoon,2020-12-09,4_Thu,09_Sep,4,1,F,0,0,Pool,0,1,17,Female,English,None,NA,0,0,1,0,0,0,1,0,0,0,0.5,Soup,1,Greek yogurt and banana,0,0,0,1,4,7,6,7,5,1,0,0.55,0.7875,0.7375,0.7875,0.715625
0,300,134,Executive Function Timing 2,RD,Control,1,0,17,3LateAfternoon,2020-12-09,4_Thu,09_Sep,4,1,F,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,1,1,1,1,0,3,a wrap,0,0thing today,0,0,1,1,3,7,7,5,3,0,0,0.525,0.5125,0.7,0.85,0.646875
0,301,143,Executive Function Timing 2,RD,Control,1,0,16,3LateAfternoon,2021-12-09,5_Fri,09_Sep,4,0,NA,0,0,Pool,0,1,18,Male,English,None,NA,0,0,1,0,0,0,1,0,0,1,5,Breakfast,1,Eggs Sausage and French Toast,1,20,0,0,1,9,8,5,2,0,0,0.6375,0.9,0.9375,0.9125,0.846875
0,302,144,Executive Function Timing 2,II,Control,0,1,16,3LateAfternoon,2021-12-09,5_Fri,09_Sep,4,0,NA,0,0,Pool,0,1,18,Female,English,Mandarin,NA,3,1,1,0,0,1,0,0,0,1,5,chicken fingers,1,eggs and toast,1,5,0,1,2,5,9,5,3,1,0,0.6875,0.625,0.7375,0.6625,0.678125
0,303,145,Executive Function Timing 2,RD,Control,1,0,16,3LateAfternoon,2021-12-09,5_Fri,09_Sep,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,2,1,1,0,0,0,0,0,0,1,3,chicken wrap,1,bagel with cream cheese and orange juice,1,7,1,1,1,5,4,7,4,0,1,0.625,0.825,0.775,0.6875,0.728125
0,304,146,Executive Function Timing 2,II,Control,0,1,16,3LateAfternoon,2021-12-09,5_Fri,09_Sep,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,0,0,0,1,0,5,"peanut butter toast, pineapple and skim milk",1,"peanut butter toast, pineapple and skim milk",1,5,1,1,3,7,8,3,3,0,0,0.6625,0.8125,0.8,0.825,0.775
0,314,10,PMC,II,Control,0,1,9,1Morning,2009-12-02,4_Thu,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,18,Female,English,Greek,NA,2,1,1,1,0,0,0,1,0,5,1,breakfast,1,tater tots,1,5,1,1,4,5,6,2,1,0,0,0.6,0.65,0.775,0.8,0.7063
